,deal_id,snapshot_date,stage,forecast_category,amount,close_date,owner_id,stage_change,stage_start_date,days_in_stage,stalled
3239,deal_119,2025-02-24,Prospecting,Pipeline,56278,2025-03-21,owner_2,False,2024-11-18,98,True
3240,deal_119,2025-03-03,Prospecting,Pipeline,56278,2025-03-21,owner_2,False,2024-11-18,105,True
3241,deal_119,2025-03-10,Prospecting,Pipeline,56278,2025-03-21,owner_2,False,2024-11-18,112,True
3242,deal_119,2025-03-17,Prospecting,Pipeline,56278,2025-03-21,owner_2,False,2024-11-18,119,True
2447,deal_12,2025-01-27,Prospecting,Pipeline,115168,2025-01-21,owner_13,True,2025-01-27,0,False
2448,deal_12,2025-02-03,Prospecting,Pipeline,126990,2025-05-21,owner_13,False,2025-01-27,7,False
2449,deal_12,2025-02-10,Prospecting,Pipeline,121641,2025-01-21,owner_13,False,2025-01-27,14,False
2450,deal_12,2025-02-17,Prospecting,Pipeline,120235,2025-02-21,owner_13,False,2025-01-27,21,False
2451,deal_12,2025-02-24,Prospecting,Pipeline,94864,2025-02-21,owner_13,False,2025-01-27,28,False
2452,deal_12,2025-03-03,Prospecting,Pipeline,99440,2025-01-21,owner_13,False,2025-01-27,35,True
2453,deal_12,2025-03-10,Prospecting,Pipeline,123954,2025-01-21,owner_13,False,2025-01-27,42,True
2454,deal_12,2025-03-17,Prospecting,Pipeline,116643,2025-03-21,owner_13,False,2025-01-27,49,True
2513,deal_120,2024-11-18,Prospecting,Pipeline,120342,2025-02-05,owner_13,True,2024-11-18,0,False
2514,deal_120,2024-11-25,Prospecting,Pipeline,120342,2025-02-05,owner_13,False,2024-11-18,7,False
2515,deal_120,2024-12-02,Prospecting,Pipeline,120342,2025-02-05,owner_13,False,2024-11-18,14,False
2516,deal_120,2024-12-09,Prospecting,Pipeline,120342,2025-02-05,owner_13,False,2024-11-18,21,False
2517,deal_120,2024-12-16,Prospecting,Pipeline,120342,2025-02-05,owner_13,False,2024-11-18,28,False
2518,deal_120,2024-12-23,Prospecting,Pipeline,120342,2025-02-05,owner_13,False,2024-11-18,35,True
2519,deal_120,2024-12-30,Qualification,Pipeline,120342,2025-02-05,owner_13,True,2024-12-30,0,False
2520,deal_120,2025-01-06,Qualification,Pipeline,120342,2025-02-05,owner_13,False,2024-12-30,7,False
2521,deal_120,2025-01-13,Qualification,Pipeline,120342,2025-02-05,owner_13,False,2024-12-30,14,False
2522,deal_120,2025-01-20,Qualification,Pipeline,120342,2025-02-05,owner_13,False,2024-12-30,21,False
2523,deal_120,2025-01-27,Qualification,Pipeline,120342,2025-02-05,owner_13,False,2024-12-30,28,False
2524,deal_120,2025-02-03,Proposal,Best Case,120342,2025-02-05,owner_13,True,2025-02-03,0,False
1861,deal_121,2025-04-21,Prospecting,Pipeline,119878,2025-08-19,owner_12,True,2025-04-21,0,False
1862,deal_121,2025-04-28,Prospecting,Pipeline,116197,2025-04-19,owner_12,False,2025-04-21,7,False
1863,deal_121,2025-05-05,Prospecting,Pipeline,119511,2025-07-19,owner_12,False,2025-04-21,14,False
1864,deal_121,2025-05-12,Prospecting,Pipeline,122557,2025-07-19,owner_12,False,2025-04-21,21,False
1865,deal_121,2025-05-19,Qualification,Pipeline,105100,2025-08-19,owner_12,True,2025-05-19,0,False
1866,deal_121,2025-05-26,Qualification,Pipeline,139644,2025-07-19,owner_12,False,2025-05-19,7,False
1867,deal_121,2025-06-02,Qualification,Pipeline,127351,2025-05-19,owner_12,False,2025-05-19,14,False
1868,deal_121,2025-06-09,Proposal,Best Case,119529,2025-06-19,owner_12,True,2025-06-09,0,False
5075,deal_122,2024-04-22,Prospecting,Pipeline,42466,2024-11-30,owner_5,True,2024-04-22,0,False
5076,deal_122,2024-04-29,Prospecting,Pipeline,42466,2024-10-30,owner_5,False,2024-04-22,7,False
5077,deal_122,2024-05-06,Prospecting,Pipeline,42466,2024-08-30,owner_5,False,2024-04-22,14,False
5078,deal_122,2024-05-13,Prospecting,Pipeline,42466,2024-08-30,owner_5,False,2024-04-22,21,False
5079,deal_122,2024-05-20,Prospecting,Pipeline,42466,2024-11-30,owner_5,False,2024-04-22,28,False
5080,deal_122,2024-05-27,Prospecting,Pipeline,42466,2024-11-30,owner_5,False,2024-04-22,35,True
5081,deal_122,2024-06-03,Prospecting,Pipeline,42466,2024-10-30,owner_5,False,2024-04-22,42,True
5082,deal_122,2024-06-10,Prospecting,Pipeline,42466,2024-11-30,owner_5,False,2024-04-22,49,True
5083,deal_122,2024-06-17,Prospecting,Pipeline,42466,2024-07-30,owner_5,False,2024-04-22,56,True
5084,deal_122,2024-06-24,Prospecting,Pipeline,42466,2024-07-30,owner_5,False,2024-04-22,63,True
5085,deal_122,2024-07-01,Prospecting,Pipeline,42466,2024-07-30,owner_5,False,2024-04-22,70,True
5086,deal_122,2024-07-08,Prospecting,Pipeline,42466,2024-11-30,owner_5,False,2024-04-22,77,True
5087,deal_122,2024-07-15,Prospecting,Pipeline,42466,2024-08-30,owner_5,False,2024-04-22,84,True
5088,deal_122,2024-07-22,Prospecting,Pipeline,42466,2024-07-30,owner_5,False,2024-04-22,91,True
5089,deal_122,2024-07-29,Prospecting,Pipeline,42466,2024-11-30,owner_5,False,2024-04-22,98,True
5090,deal_122,2024-08-05,Prospecting,Pipeline,42466,2024-11-30,owner_5,False,2024-04-22,105,True
5091,deal_122,2024-08-12,Prospecting,Pipeline,42466,2024-07-30,owner_5,False,2024-04-22,112,True
5092,deal_122,2024-08-19,Prospecting,Pipeline,42466,2024-10-30,owner_5,False,2024-04-22,119,True
5093,deal_122,2024-08-26,Prospecting,Pipeline,42466,2024-08-30,owner_5,False,2024-04-22,126,True
5094,deal_122,2024-09-02,Prospecting,Pipeline,42466,2024-08-30,owner_5,False,2024-04-22,133,True
5095,deal_122,2024-09-09,Prospecting,Pipeline,42466,2024-08-30,owner_5,False,2024-04-22,140,True
5096,deal_122,2024-09-16,Prospecting,Pipeline,42466,2024-11-30,owner_5,False,2024-04-22,147,True
5097,deal_122,2024-09-23,Prospecting,Pipeline,42466,2024-11-30,owner_5,False,2024-04-22,154,True
5098,deal_122,2024-09-30,Prospecting,Pipeline,42466,2024-09-30,owner_5,False,2024-04-22,161,True
6672,deal_123,2024-11-11,Prospecting,Pipeline,31141,2025-03-11,owner_7,True,2024-11-11,0,False
6673,deal_123,2024-11-18,Prospecting,Pipeline,30670,2025-03-11,owner_7,False,2024-11-11,7,False
6674,deal_123,2024-11-25,Prospecting,Pipeline,27089,2025-03-11,owner_7,False,2024-11-11,14,False
6675,deal_123,2024-12-02,Prospecting,Pipeline,26409,2025-03-11,owner_7,False,2024-11-11,21,False
6676,deal_123,2024-12-09,Prospecting,Pipeline,30842,2025-03-11,owner_7,False,2024-11-11,28,False
6677,deal_123,2024-12-16,Qualification,Pipeline,30352,2025-03-11,owner_7,True,2024-12-16,0,False
6678,deal_123,2024-12-23,Qualification,Pipeline,27837,2025-03-11,owner_7,False,2024-12-16,7,False
6679,deal_123,2024-12-30,Qualification,Pipeline,36798,2025-03-11,owner_7,False,2024-12-16,14,False
6680,deal_123,2025-01-06,Qualification,Pipeline,36308,2025-03-11,owner_7,False,2024-12-16,21,False
6681,deal_123,2025-01-13,Proposal,Best Case,27445,2025-03-11,owner_7,True,2025-01-13,0,False
6682,deal_123,2025-01-20,Proposal,Best Case,28301,2025-03-11,owner_7,False,2025-01-13,7,False
6683,deal_123,2025-01-27,Proposal,Best Case,29491,2025-03-11,owner_7,False,2025-01-13,14,False
6684,deal_123,2025-02-03,Proposal,Best Case,28294,2025-03-11,owner_7,False,2025-01-13,21,False
6685,deal_123,2025-02-10,Negotiation,Best Case,37482,2025-03-11,owner_7,True,2025-02-10,0,False
6686,deal_123,2025-02-17,Negotiation,Best Case,27772,2025-03-11,owner_7,False,2025-02-10,7,False
6687,deal_123,2025-02-24,Negotiation,Best Case,27071,2025-03-11,owner_7,False,2025-02-10,14,False
6688,deal_123,2025-03-03,Negotiation,Best Case,32619,2025-03-11,owner_7,False,2025-02-10,21,False
6689,deal_123,2025-03-10,Closed Won,Closed,32500,2025-03-11,owner_7,True,2025-03-10,0,False
1333,deal_124,2024-08-19,Prospecting,Pipeline,111940,2025-01-26,owner_11,True,2024-08-19,0,False
1334,deal_124,2024-08-26,Prospecting,Pipeline,111940,2024-12-26,owner_11,False,2024-08-19,7,False
1335,deal_124,2024-09-02,Prospecting,Pipeline,111940,2025-01-26,owner_11,False,2024-08-19,14,False
1336,deal_124,2024-09-09,Prospecting,Pipeline,111940,2024-12-26,owner_11,False,2024-08-19,21,False
1337,deal_124,2024-09-16,Prospecting,Pipeline,111940,2024-09-26,owner_11,False,2024-08-19,28,False
1338,deal_124,2024-09-23,Qualification,Pipeline,111940,2024-10-26,owner_11,True,2024-09-23,0,False
1339,deal_124,2024-09-30,Qualification,Pipeline,111940,2024-12-26,owner_11,False,2024-09-23,7,False
1340,deal_124,2024-10-07,Qualification,Pipeline,111940,2024-10-26,owner_11,False,2024-09-23,14,False
1341,deal_124,2024-10-14,Qualification,Pipeline,111940,2024-12-26,owner_11,False,2024-09-23,21,False
1342,deal_124,2024-10-21,Qualification,Pipeline,111940,2024-09-26,owner_11,False,2024-09-23,28,False
1343,deal_124,2024-10-28,Proposal,Best Case,111940,2024-09-26,owner_11,True,2024-10-28,0,False
1344,deal_124,2024-11-04,Proposal,Best Case,111940,2024-10-26,owner_11,False,2024-10-28,7,False
1345,deal_124,2024-11-11,Proposal,Best Case,111940,2024-12-26,owner_11,False,2024-10-28,14,False
1346,deal_124,2024-11-18,Proposal,Best Case,111940,2024-12-26,owner_11,False,2024-10-28,21,False
1347,deal_124,2024-11-25,Negotiation,Commit,111940,2024-11-26,owner_11,True,2024-11-25,0,False
6690,deal_125,2024-05-13,Prospecting,Pipeline,98438,2024-08-16,owner_7,True,2024-05-13,0,False
6691,deal_125,2024-05-20,Prospecting,Pipeline,122521,2024-11-16,owner_7,False,2024-05-13,7,False
6692,deal_125,2024-05-27,Prospecting,Pipeline,110482,2024-12-16,owner_7,False,2024-05-13,14,False
6693,deal_125,2024-06-03,Prospecting,Pipeline,126527,2024-08-16,owner_7,False,2024-05-13,21,False
6694,deal_125,2024-06-10,Prospecting,Pipeline,127195,2024-08-16,owner_7,False,2024-05-13,28,False
6695,deal_125,2024-06-17,Qualification,Pipeline,114493,2024-09-16,owner_7,True,2024-06-17,0,False
6696,deal_125,2024-06-24,Qualification,Pipeline,135511,2024-08-16,owner_7,False,2024-06-17,7,False
6697,deal_125,2024-07-01,Qualification,Pipeline,123145,2024-08-16,owner_7,False,2024-06-17,14,False
6698,deal_125,2024-07-08,Qualification,Pipeline,117495,2024-11-16,owner_7,False,2024-06-17,21,False
6699,deal_125,2024-07-15,Proposal,Best Case,107769,2024-08-16,owner_7,True,2024-07-15,0,False
6700,deal_125,2024-07-22,Proposal,Best Case,130452,2024-12-16,owner_7,False,2024-07-15,7,False
6701,deal_125,2024-07-29,Proposal,Best Case,128561,2024-11-16,owner_7,False,2024-07-15,14,False
6702,deal_125,2024-08-05,Proposal,Best Case,102601,2024-09-16,owner_7,False,2024-07-15,21,False
6703,deal_125,2024-08-12,Proposal,Best Case,125787,2024-11-16,owner_7,False,2024-07-15,28,False
6704,deal_125,2024-08-19,Negotiation,Best Case,90622,2024-08-16,owner_7,True,2024-08-19,0,False
6705,deal_125,2024-08-26,Negotiation,Best Case,125497,2024-12-16,owner_7,False,2024-08-19,7,False
6706,deal_125,2024-09-02,Negotiation,Best Case,91342,2024-12-16,owner_7,False,2024-08-19,14,False
6707,deal_125,2024-09-09,Negotiation,Best Case,99191,2024-09-16,owner_7,False,2024-08-19,21,False
6708,deal_125,2024-09-16,Closed Lost,Closed,107729,2024-11-16,owner_7,True,2024-09-16,0,False
6709,deal_125,2024-09-23,Closed Lost,Closed,100593,2024-08-16,owner_7,False,2024-09-16,7,False
6710,deal_125,2024-09-30,Closed Lost,Closed,99064,2024-08-16,owner_7,False,2024-09-16,14,False
6711,deal_125,2024-10-07,Closed Lost,Closed,110272,2024-09-16,owner_7,False,2024-09-16,21,False
6712,deal_125,2024-10-14,Closed Lost,Closed,113166,2024-10-16,owner_7,False,2024-09-16,28,False
7167,deal_126,2024-12-16,Prospecting,Pipeline,58777,2025-07-07,owner_8,True,2024-12-16,0,False
7168,deal_126,2024-12-23,Prospecting,Pipeline,58777,2025-03-07,owner_8,False,2024-12-16,7,False
7169,deal_126,2024-12-30,Prospecting,Pipeline,58777,2025-03-07,owner_8,False,2024-12-16,14,False
7170,deal_126,2025-01-06,Prospecting,Pipeline,58777,2025-06-07,owner_8,False,2024-12-16,21,False
7171,deal_126,2025-01-13,Prospecting,Pipeline,58777,2025-03-07,owner_8,False,2024-12-16,28,False
7172,deal_126,2025-01-20,Prospecting,Pipeline,58777,2025-04-07,owner_8,False,2024-12-16,35,True
7173,deal_126,2025-01-27,Prospecting,Pipeline,58777,2025-06-07,owner_8,False,2024-12-16,42,True
7174,deal_126,2025-02-03,Qualification,Pipeline,58777,2025-06-07,owner_8,True,2025-02-03,0,False
7175,deal_126,2025-02-10,Qualification,Pipeline,58777,2025-07-07,owner_8,False,2025-02-03,7,False
7176,deal_126,2025-02-17,Qualification,Pipeline,58777,2025-03-07,owner_8,False,2025-02-03,14,False
7177,deal_126,2025-02-24,Qualification,Pipeline,58777,2025-03-07,owner_8,False,2025-02-03,21,False
7178,deal_126,2025-03-03,Qualification,Pipeline,58777,2025-06-07,owner_8,False,2025-02-03,28,False
7179,deal_126,2025-03-10,Qualification,Pipeline,58777,2025-04-07,owner_8,False,2025-02-03,35,True
7180,deal_126,2025-03-17,Qualification,Pipeline,58777,2025-04-07,owner_8,False,2025-02-03,42,True
7181,deal_126,2025-03-24,Proposal,Best Case,58777,2025-07-07,owner_8,True,2025-03-24,0,False
7182,deal_126,2025-03-31,Proposal,Best Case,58777,2025-07-07,owner_8,False,2025-03-24,7,False
7183,deal_126,2025-04-07,Proposal,Best Case,58777,2025-06-07,owner_8,False,2025-03-24,14,False
7184,deal_126,2025-04-14,Proposal,Best Case,58777,2025-03-07,owner_8,False,2025-03-24,21,False
7185,deal_126,2025-04-21,Proposal,Best Case,58777,2025-07-07,owner_8,False,2025-03-24,28,False
7186,deal_126,2025-04-28,Proposal,Best Case,58777,2025-04-07,owner_8,False,2025-03-24,35,True
7187,deal_126,2025-05-05,Negotiation,Best Case,58777,2025-05-07,owner_8,True,2025-05-05,0,False
865,deal_127,2024-11-11,Prospecting,Pipeline,59071,2024-11-19,owner_10,True,2024-11-11,0,False
866,deal_127,2024-11-18,Prospecting,Pipeline,57996,2024-11-19,owner_10,False,2024-11-11,7,False
867,deal_127,2024-11-25,Prospecting,Pipeline,82229,2025-01-19,owner_10,False,2024-11-11,14,False
868,deal_127,2024-12-02,Qualification,Pipeline,71436,2025-02-19,owner_10,True,2024-12-02,0,False
869,deal_127,2024-12-09,Qualification,Pipeline,57478,2025-02-19,owner_10,False,2024-12-02,7,False
870,deal_127,2024-12-16,Proposal,Best Case,69791,2024-12-19,owner_10,True,2024-12-16,0,False
119,deal_128,2024-07-22,Prospecting,Pipeline,65400,2024-10-17,owner_1,True,2024-07-22,0,False
120,deal_128,2024-07-29,Prospecting,Pipeline,81669,2025-02-17,owner_1,False,2024-07-22,7,False
121,deal_128,2024-08-05,Prospecting,Pipeline,83016,2025-02-17,owner_1,False,2024-07-22,14,False
122,deal_128,2024-08-12,Prospecting,Pipeline,75342,2025-02-17,owner_1,False,2024-07-22,21,False
123,deal_128,2024-08-19,Prospecting,Pipeline,57534,2025-02-17,owner_1,False,2024-07-22,28,False
124,deal_128,2024-08-26,Prospecting,Pipeline,72552,2024-10-17,owner_1,False,2024-07-22,35,True
125,deal_128,2024-09-02,Qualification,Pipeline,72480,2024-10-17,owner_1,True,2024-09-02,0,False
126,deal_128,2024-09-09,Qualification,Pipeline,61585,2024-10-17,owner_1,False,2024-09-02,7,False
127,deal_128,2024-09-16,Qualification,Pipeline,62817,2024-11-17,owner_1,False,2024-09-02,14,False
128,deal_128,2024-09-23,Qualification,Pipeline,67455,2024-11-17,owner_1,False,2024-09-02,21,False
129,deal_128,2024-09-30,Qualification,Pipeline,58690,2025-01-17,owner_1,False,2024-09-02,28,False
130,deal_128,2024-10-07,Proposal,Best Case,77541,2025-01-17,owner_1,True,2024-10-07,0,False
131,deal_128,2024-10-14,Proposal,Best Case,83750,2025-02-17,owner_1,False,2024-10-07,7,False
132,deal_128,2024-10-21,Proposal,Best Case,60150,2025-02-17,owner_1,False,2024-10-07,14,False
133,deal_128,2024-10-28,Proposal,Best Case,61789,2024-10-17,owner_1,False,2024-10-07,21,False
134,deal_128,2024-11-04,Proposal,Best Case,57854,2025-02-17,owner_1,False,2024-10-07,28,False
135,deal_128,2024-11-11,Negotiation,Best Case,56234,2025-02-17,owner_1,True,2024-11-11,0,False
136,deal_128,2024-11-18,Negotiation,Best Case,79763,2025-02-17,owner_1,False,2024-11-11,7,False
137,deal_128,2024-11-25,Negotiation,Best Case,61669,2024-11-17,owner_1,False,2024-11-11,14,False
138,deal_128,2024-12-02,Negotiation,Best Case,68189,2025-02-17,owner_1,False,2024-11-11,21,False
139,deal_128,2024-12-09,Negotiation,Best Case,63622,2025-01-17,owner_1,False,2024-11-11,28,False
140,deal_128,2024-12-16,Closed Won,Closed,70101,2024-12-17,owner_1,True,2024-12-16,0,False
3768,deal_129,2024-05-20,Prospecting,Pipeline,44804,2024-05-11,owner_3,True,2024-05-20,0,False
3769,deal_129,2024-05-27,Prospecting,Pipeline,35830,2024-09-11,owner_3,False,2024-05-20,7,False
3770,deal_129,2024-06-03,Prospecting,Pipeline,34854,2024-09-11,owner_3,False,2024-05-20,14,False
3771,deal_129,2024-06-10,Prospecting,Pipeline,42825,2024-06-11,owner_3,False,2024-05-20,21,False
3772,deal_129,2024-06-17,Qualification,Pipeline,39682,2024-09-11,owner_3,True,2024-06-17,0,False
3773,deal_129,2024-06-24,Qualification,Pipeline,39713,2024-05-11,owner_3,False,2024-06-17,7,False
3774,deal_129,2024-07-01,Qualification,Pipeline,43047,2024-08-11,owner_3,False,2024-06-17,14,False
3775,deal_129,2024-07-08,Proposal,Best Case,42211,2024-07-11,owner_3,True,2024-07-08,0,False
1298,deal_13,2024-01-22,Prospecting,Pipeline,131989,2024-05-12,owner_11,True,2024-01-22,0,False
1299,deal_13,2024-01-29,Prospecting,Pipeline,131989,2024-02-12,owner_11,False,2024-01-22,7,False
1300,deal_13,2024-02-05,Prospecting,Pipeline,131989,2024-05-12,owner_11,False,2024-01-22,14,False
1301,deal_13,2024-02-12,Prospecting,Pipeline,131989,2024-05-12,owner_11,False,2024-01-22,21,False
1302,deal_13,2024-02-19,Qualification,Pipeline,131989,2024-06-12,owner_11,True,2024-02-19,0,False
1303,deal_13,2024-02-26,Qualification,Pipeline,131989,2024-05-12,owner_11,False,2024-02-19,7,False
1304,deal_13,2024-03-04,Qualification,Pipeline,131989,2024-05-12,owner_11,False,2024-02-19,14,False
1305,deal_13,2024-03-11,Qualification,Pipeline,131989,2024-02-12,owner_11,False,2024-02-19,21,False
1306,deal_13,2024-03-18,Proposal,Best Case,131989,2024-05-12,owner_11,True,2024-03-18,0,False
1307,deal_13,2024-03-25,Proposal,Best Case,131989,2024-05-12,owner_11,False,2024-03-18,7,False
1308,deal_13,2024-04-01,Proposal,Best Case,131989,2024-05-12,owner_11,False,2024-03-18,14,False
1309,deal_13,2024-04-08,Negotiation,Best Case,131989,2024-04-12,owner_11,True,2024-04-08,0,False
1869,deal_130,2025-02-24,Prospecting,Pipeline,99425,2025-09-20,owner_12,True,2025-02-24,0,False
1870,deal_130,2025-03-03,Prospecting,Pipeline,99425,2025-06-20,owner_12,False,2025-02-24,7,False
1871,deal_130,2025-03-10,Prospecting,Pipeline,99425,2025-09-20,owner_12,False,2025-02-24,14,False
1872,deal_130,2025-03-17,Prospecting,Pipeline,99425,2025-06-20,owner_12,False,2025-02-24,21,False
1873,deal_130,2025-03-24,Prospecting,Pipeline,99425,2025-05-20,owner_12,False,2025-02-24,28,False
1874,deal_130,2025-03-31,Qualification,Pipeline,99425,2025-06-20,owner_12,True,2025-03-31,0,False
1875,deal_130,2025-04-07,Qualification,Pipeline,99425,2025-06-20,owner_12,False,2025-03-31,7,False
1876,deal_130,2025-04-14,Qualification,Pipeline,99425,2025-06-20,owner_12,False,2025-03-31,14,False
1877,deal_130,2025-04-21,Qualification,Pipeline,99425,2025-08-20,owner_12,False,2025-03-31,21,False
1878,deal_130,2025-04-28,Qualification,Pipeline,99425,2025-08-20,owner_12,False,2025-03-31,28,False
1879,deal_130,2025-05-05,Proposal,Best Case,99425,2025-06-20,owner_12,True,2025-05-05,0,False
1880,deal_130,2025-05-12,Proposal,Best Case,99425,2025-05-20,owner_12,False,2025-05-05,7,False
1881,deal_130,2025-05-19,Proposal,Best Case,99425,2025-06-20,owner_12,False,2025-05-05,14,False
1882,deal_130,2025-05-26,Proposal,Best Case,99425,2025-05-20,owner_12,False,2025-05-05,21,False
1883,deal_130,2025-06-02,Proposal,Best Case,99425,2025-08-20,owner_12,False,2025-05-05,28,False
1884,deal_130,2025-06-09,Negotiation,Commit,99425,2025-07-20,owner_12,True,2025-06-09,0,False
6713,deal_131,2024-10-21,Prospecting,Pipeline,26515,2024-10-21,owner_7,True,2024-10-21,0,False
6714,deal_131,2024-10-28,Prospecting,Pipeline,26904,2024-12-21,owner_7,False,2024-10-21,7,False
6715,deal_131,2024-11-04,Qualification,Pipeline,28347,2025-01-21,owner_7,True,2024-11-04,0,False
6716,deal_131,2024-11-11,Proposal,Best Case,24219,2024-12-21,owner_7,True,2024-11-11,0,False
6717,deal_131,2024-11-18,Negotiation,Commit,25748,2024-11-21,owner_7,True,2024-11-18,0,False
4349,deal_132,2025-05-05,Prospecting,Pipeline,31182,2025-07-28,owner_4,True,2025-05-05,0,False
4350,deal_132,2025-05-12,Prospecting,Pipeline,33357,2025-10-28,owner_4,False,2025-05-05,7,False
4351,deal_132,2025-05-19,Qualification,Pipeline,41069,2025-09-28,owner_4,True,2025-05-19,0,False
4352,deal_132,2025-05-26,Qualification,Pipeline,35222,2025-09-28,owner_4,False,2025-05-19,7,False
4353,deal_132,2025-06-02,Proposal,Best Case,35633,2025-06-28,owner_4,True,2025-06-02,0,False
4354,deal_132,2025-06-09,Negotiation,Commit,34575,2025-08-28,owner_4,True,2025-06-09,0,False
